tim_day,username,start_date,end_date,country,site,department,division,function
2025-10-01,user_0739,2018-05-23,,Mexico,MLM,Last Mile,Shipping,Coordinator
2025-11-01,user_0560,2021-05-08,,Colombia,MCO,Digital Marketing,Marketing,Marketing Manager
2025-07-01,user_0713,2018-10-18,,Ecuador,MEC,Sellers Growth,Marketplace,Coordinator
2025-08-01,user_0508,2020-11-04,,Argentina,MLA,Operations,Shipping,Manager
2025-03-01,user_0693,2022-07-13,,Chile,MLC,FP&A,Finance,Controller
2025-03-01,user_0527,2023-09-25,,Argentina,MLA,Insurance,Fintech,Risk Analyst
2025-07-01,user_0369,2019-08-04,,Peru,MPE,Payments,Fintech,Senior Analyst
2025-04-01,user_0774,2024-09-02,,Uruguay,MLU,GMV Analytics,Marketplace,Senior Analyst
2025-07-01,user_0261,2022-01-11,,Brazil,MLB,Insurance,Fintech,Risk Analyst
2025-01-01,user_0700,2024-07-01,,Brazil,MLB,DevOps,IT,Manager
2025-07-01,user_0263,2021-09-13,,Mexico,MLM,AML,Risk & Compliance,Manager
2025-10-01,user_0503,2019-06-18,,Brazil,MLB,Data Engineering,IT,Data Engineer
2025-11-01,user_0156,2022-04-24,,Peru,MPE,Sellers Growth,Marketplace,Lead
2025-05-01,user_0182,2018-05-30,,Argentina,MLA,Fraud Prevention,Fintech,Specialist
2025-09-01,user_0363,2024-07-20,,Uruguay,MLU,Data Engineering,IT,DevOps Engineer
2025-05-01,user_0575,2023-10-29,2025-05-30,Brazil,MLB,GMV Analytics,Marketplace,Analyst
2025-06-01,user_0350,2019-06-20,,Chile,MLC,Logistics,Shipping,Manager
2025-02-01,user_0240,2018-12-02,,Venezuela,MLV,Infrastructure,IT,Manager
2025-12-01,user_0166,2025-07-06,,Brazil,MLB,Buyers Experience,Marketplace,Coordinator
2025-12-01,user_0461,2019-06-17,,Mexico,MLM,Fulfillment,Shipping,Analyst
2025-08-01,user_0190,2024-06-08,2025-08-07,Chile,MLC,L&D,People,Manager
2025-05-01,user_0058,2023-04-29,,Uruguay,MLU,Product Analytics,Products,Researcher
2025-09-01,user_0750,2023-03-14,,Venezuela,MLV,Insurance,Fintech,Risk Analyst
2025-06-01,user_0031,2020-08-21,,Brazil,MLB,Performance,Advertising,Analyst
2025-09-01,user_0326,2025-01-05,,Uruguay,MLU,Buyers Experience,Marketplace,Senior Analyst
2025-08-01,user_0391,2024-03-28,,Brazil,MLB,Compliance,Risk & Compliance,Risk Analyst
2025-06-01,user_0707,2021-01-14,,Venezuela,MLV,Infrastructure,IT,Software Engineer
2025-09-01,user_0454,2024-05-26,,Argentina,MLA,GMV Analytics,Marketplace,Lead
2025-07-01,user_0634,2024-03-02,,Chile,MLC,Payments,Fintech,Manager
2025-05-01,user_0618,2024-02-17,2025-08-31,Chile,MLC,Sellers Growth,Marketplace,Senior Analyst
2025-11-01,user_0091,2023-07-16,,Mexico,MLM,Fraud Prevention,Fintech,Manager
2025-05-01,user_0424,2024-08-29,,Chile,MLC,GMV Analytics,Marketplace,Lead
2025-03-01,user_0492,2023-11-06,,Uruguay,MLU,GMV Analytics,Marketplace,Analyst
2025-09-01,user_0333,2018-02-26,,Brazil,MLB,Catalog,Marketplace,Lead
2025-04-01,user_0345,2023-07-14,,Argentina,MLA,Infrastructure,IT,DevOps Engineer
2025-04-01,user_0588,2024-06-14,,Brazil,MLB,Product Analytics,Products,Researcher
2025-04-01,user_0343,2023-08-19,,Uruguay,MLU,Brand,Advertising,Account Manager
2025-03-01,user_0176,2021-04-08,,Peru,MPE,Brand,Advertising,Senior Analyst
2025-03-01,user_0569,2024-12-15,,Argentina,MLA,Sellers Growth,Marketplace,Lead
2025-04-01,user_0143,2021-06-30,,Mexico,MLM,Fulfillment,Shipping,Analyst
2025-11-01,user_0537,2023-09-22,,Chile,MLC,Operational Risk,Risk & Compliance,Manager
2025-09-01,user_0199,2023-10-27,,Argentina,MLA,Buyers Experience,Marketplace,Manager
2025-04-01,user_0260,2024-10-11,,Brazil,MLB,Payments,Fintech,Risk Analyst
2025-10-01,user_0287,2020-04-02,,Argentina,MLA,Infrastructure,IT,Analyst
2025-10-01,user_0733,2018-04-03,,Brazil,MLB,Buyers Experience,Marketplace,Senior Analyst
2025-07-01,user_0566,2024-02-02,,Brazil,MLB,Tax,,Controller
2025-02-01,user_0696,2019-12-25,,Peru,MPE,Fulfillment,Shipping,Analyst
2025-09-01,user_0171,2018-04-20,,Peru,MPE,Buyers Experience,Marketplace,Coordinator
2025-12-01,user_0551,2022-09-26,,Colombia,MCO,Product Analytics,Products,UX Designer
2025-05-01,user_0384,2020-12-21,2025-11-06,Peru,MPE,Fraud Prevention,Fintech,Risk Analyst
2025-01-01,user_0156,2022-04-24,,Peru,MPE,Sellers Growth,Marketplace,Lead
2025-11-01,user_0640,2018-12-22,,Colombia,MCO,Brand Strategy,Marketing,Analyst
2025-03-01,user_0763,2025-02-25,,Brazil,MLB,Catalog,Marketplace,Coordinator
2025-01-01,user_0372,2021-04-21,2025-02-01,Venezuela,MLV,Credit,Fintech,Risk Analyst
2025-08-01,user_0395,2018-07-21,,Chile,MLC,Fulfillment,Shipping,Analyst
2025-03-01,user_0435,2023-06-01,,United States,USA,Data Engineering,IT,DevOps Engineer
2025-03-01,user_0292,2022-09-10,,Brazil,MLB,Regulatory Affairs,Legal & QA,Manager
2025-05-01,user_0051,2021-05-17,,Mexico,MLM,Fraud Prevention,Fintech,Senior Analyst
2025-05-01,user_0284,2018-09-17,,Argentina,MLA,GMV Analytics,Marketplace,Manager
2025-12-01,user_0213,2019-08-14,,United States,USA,Last Mile,Shipping,Supervisor
2025-03-01,user_0561,2021-08-22,2025-06-22,Peru,MPE,Payments,Fintech,Senior Analyst
2025-09-01,user_0287,2020-04-02,,Argentina,MLA,Infrastructure,IT,Analyst
2025-06-01,user_0085,2024-04-24,,Argentina,MLA,Sellers Growth,Marketplace,Senior Analyst
2025-10-01,user_0468,2021-04-29,,Argentina,MLA,Treasury,Finance,Controller
2025-04-01,user_0578,2024-09-23,,Brazil,MLB,Last Mile,Shipping,Coordinator
2025-10-01,user_0176,2021-04-08,,Peru,MPE,Brand,Advertising,Senior Analyst
2025-01-01,user_0549,2023-05-09,,Brazil,MLB,Payments,Fintech,Risk Analyst
2025-01-01,user_0696,2019-12-25,,Peru,MPE,Fulfillment,Shipping,Analyst
2025-03-01,user_0170,2021-01-22,,Peru,MPE,Security,IT,Data Engineer
2025-03-01,user_0359,2021-01-31,,Argentina,MLA,Last Mile,Shipping,Coordinator
2025-01-01,user_0049,2018-10-14,,Brazil,MLB,Digital Marketing,Marketing,Senior Analyst
2025-12-01,user_0494,2021-11-14,,Brazil,MLB,Credit,Fintech,Specialist
2025-04-01,user_0460,2018-11-02,,Mexico,MLM,Infrastructure,IT,Analyst
2025-04-01,user_0531,2020-05-12,,Mexico,MLM,Product Management,Products,UX Designer
2025-09-01,user_0382,2018-07-23,,Colombia,MCO,Insurance,Fintech,Manager
2025-05-01,user_0765,2021-02-10,,Uruguay,MLU,GMV Analytics,Marketplace,Analyst
2025-11-01,user_0263,2021-09-13,,Mexico,MLM,AML,Risk & Compliance,Manager
2025-09-01,user_0026,2024-01-24,,Argentina,MLA,Data Engineering,IT,Data Engineer
2025-01-01,user_0267,2018-02-07,,Colombia,MCO,Operations,Shipping,Representative
2025-12-01,user_0522,2022-08-17,,Argentina,MLA,Infrastructure,IT,Software Engineer
2025-07-01,user_0068,2020-11-15,,Brazil,MLB,Brand,Advertising,Senior Analyst
2025-10-01,user_0247,2024-01-10,,Argentina,MLA,Buyers Experience,Marketplace,Manager
2025-03-01,user_0423,2019-06-22,,Ecuador,MEC,Tax,Finance,Financial Analyst
2025-01-01,user_0292,2022-09-10,,Brazil,MLB,Regulatory Affairs,Legal & QA,Manager
2025-11-01,user_0399,2023-11-18,,Mexico,MLM,Credit,Fintech,Analyst
2025-05-01,user_0160,2024-04-04,,Chile,MLC,GMV Analytics,Marketplace,Analyst
2025-01-01,user_0371,2024-04-20,,Brazil,MLB,Compensation,People,HR Business Partner
2025-05-01,user_0106,2020-12-21,,Argentina,MLA,UX Research,Products,Product Manager
2025-01-01,user_0386,2019-02-01,2025-07-27,Brazil,MLB,Payments,Fintech,Senior Analyst
2025-09-01,user_0758,2024-04-07,,Brazil,MLB,Credit,Fintech,Senior Analyst
2025-03-01,user_0136,2020-11-10,,Argentina,MLA,Brand Strategy,Marketing,Specialist
2025-06-01,user_0652,2020-07-05,2025-06-13,Chile,MLC,Content,Marketing,Specialist
2025-02-01,user_0107,2023-06-22,,Chile,MLC,DevOps,IT,Analyst
2025-12-01,user_0040,2019-09-03,,Chile,MLC,Credit Risk,Risk & Compliance,Risk Analyst
2025-09-01,user_0393,2019-02-18,,Mexico,MLM,Talent Acquisition,People,HR Analyst
2025-09-01,user_0439,2019-10-05,,Chile,MLC,Sellers Growth,Marketplace,Analyst
2025-02-01,user_0617,2021-04-20,,Uruguay,MLU,Security,IT,DevOps Engineer
2025-11-01,user_0371,2024-04-20,,Brazil,MLB,Compensation,People,HR Business Partner
2025-08-01,user_0209,2020-09-13,,Peru,MPE,Brand,Advertising,Account Manager
2025-01-01,user_0618,2024-02-17,2025-08-31,Chile,MLC,Sellers Growth,Marketplace,Senior Analyst
2025-10-01,user_0443,2023-02-12,,Brazil,MLB,GMV Analytics,Marketplace,Lead
2025-02-01,user_0678,2019-09-24,,Peru,MPE,Logistics,Shipping,Coordinator
2025-06-01,user_0511,2023-09-14,,Chile,MLC,Content,Marketing,Senior Analyst
2025-02-01,user_0747,2024-08-02,,Argentina,MLA,Catalog,Marketplace,Coordinator
2025-10-01,user_0020,2022-03-10,,Mexico,MLM,HR Business Partner,People,HR Business Partner
2025-06-01,user_0408,2024-09-23,,Chile,MLC,Buyers Experience,Marketplace,Analyst
2025-07-01,user_0675,2018-11-11,,Colombia,MCO,Catalog,Marketplace,Analyst
2025-11-01,user_0496,2021-09-14,,Brazil,MLB,Sellers Growth,Marketplace,Senior Analyst
2025-01-01,user_0779,2023-10-31,,Brazil,MLB,Product Design,Products,Product Manager
2025-08-01,user_0494,2021-11-14,,Brazil,MLB,Credit,Fintech,Specialist
2025-04-01,user_0173,2023-04-20,,Chile,MLC,Infrastructure,IT,Data Engineer
2025-06-01,user_0028,2023-02-07,,Brazil,MLB,Catalog,Marketplace,Manager
2025-08-01,user_0220,2024-04-16,,Ecuador,MEC,FP&A,Finance,Senior Analyst
2025-01-01,user_0311,2020-10-10,,Colombia,MCO,Operations,Shipping,Manager
2025-09-01,user_0601,2023-12-09,,Mexico,MLM,Brand,Advertising,Analyst
2025-09-01,user_0059,2018-11-14,,Peru,MPE,Fraud Prevention,Fintech,Senior Analyst
2025-03-01,user_0650,2020-03-22,,Brazil,MLB,AML,Risk & Compliance,Manager
2025-11-01,user_0765,2021-02-10,,Uruguay,MLU,GMV Analytics,Marketplace,Analyst
2025-02-01,user_0065,2023-03-07,,Mexico,MLM,Product Design,Products,Researcher
2025-02-01,user_0483,2021-09-20,,Colombia,MCO,Product Management,Products,Product Analyst
2025-08-01,user_0579,2022-10-30,,Argentina,MLA,Regulatory Affairs,Legal & QA,QA Analyst
2025-07-01,user_0416,2023-06-21,,Uruguay,MLU,Publisher,Advertising,Senior Analyst
2025-03-01,user_0495,2018-11-12,,Mexico,MLM,Performance,Advertising,Account Manager
2025-07-01,user_0478,2020-11-01,,Peru,MPE,Buyers Experience,Marketplace,Senior Analyst
2025-03-01,user_0639,2020-02-07,,Brazil,MLB,Internal Audit,Internal Audit,Audit Manager
2025-08-01,user_0403,2021-01-07,,Colombia,MCO,Credit,Fintech,Senior Analyst
2025-05-01,user_0363,2024-07-20,,Uruguay,MLU,Data Engineering,IT,DevOps Engineer
2025-08-01,user_0204,2018-09-03,,Mexico,MLM,DevOps,IT,Analyst
2025-08-01,user_0236,2018-01-28,,Brazil,MLB,SOX Compliance,Internal Audit,Senior Auditor
2025-11-01,user_0045,2025-04-09,,Argentina,MLA,Infrastructure,IT,Software Engineer
2025-12-01,user_0689,2020-11-23,,Brazil,MLB,Catalog,Marketplace,Manager
2025-12-01,user_0465,2021-09-21,,Mexico,MLM,Last Mile,Shipping,Coordinator
2025-03-01,user_0451,2021-11-05,,Uruguay,MLU,Operations,Shipping,Analyst
2025-04-01,user_0644,2023-11-10,2025-07-10,Chile,MLC,Sellers Growth,Marketplace,Coordinator
2025-12-01,user_0767,2019-02-09,,Colombia,MCO,HR Business Partner,People,HR Analyst
2025-03-01,user_0079,2021-11-09,,Argentina,MLA,Insurance,Fintech,Risk Analyst
2025-10-01,user_0251,2020-08-17,,Chile,MLC,Accounting,Finance,Financial Analyst
2025-11-01,user_0487,2024-08-12,,Chile,MLC,Catalog,Marketplace,Senior Analyst
2025-07-01,user_0798,2020-08-25,,Brazil,MLB,Credit,Fintech,Manager
2025-07-01,user_0311,2020-10-10,,Colombia,MCO,Operations,Shipping,Manager
2025-10-01,user_0427,2019-04-28,,Mexico,MLM,Sellers Growth,Marketplace,Lead
2025-07-01,user_0360,2024-03-05,,Brazil,MLB,UX Research,Products,Product Analyst
2025-04-01,user_0768,2019-03-16,,Peru,MPE,Performance,Advertising,Account Manager
2025-08-01,user_0130,2022-01-22,,Argentina,MLA,Sellers Growth,Marketplace,Coordinator
2025-08-01,user_0719,2021-02-17,2025-09-08,Mexico,MLM,QA,Legal & QA,Manager
2025-01-01,user_0704,2021-10-06,2025-06-21,Mexico,MLM,Buyers Experience,Marketplace,Analyst
2025-01-01,user_0392,2019-09-05,2025-11-29,Brazil,MLB,Brand,Advertising,Account Manager
2025-02-01,user_0367,2019-01-05,2025-05-24,Venezuela,MLV,SOX Compliance,Internal Audit,Internal Auditor
2025-11-01,user_0778,2020-01-04,,Brazil,MLB,Sellers Growth,Marketplace,Coordinator
2025-01-01,user_0474,2022-11-28,,Mexico,MLM,Insurance,Fintech,Specialist
2025-09-01,user_0008,2020-09-29,,Chile,MLC,Digital Marketing,Marketing,Senior Analyst
2025-12-01,user_0413,2019-04-28,,Venezuela,MLV,Last Mile,Shipping,Supervisor
2025-05-01,user_0555,2018-03-02,,Brazil,MLB,Digital Marketing,Marketing,Senior Analyst
2025-02-01,user_0018,2018-11-19,2025-10-07,Peru,MPE,Payments,Fintech,Senior Analyst
2025-07-01,user_0016,2019-10-24,,Argentina,MLA,UX Research,Products,UX Designer
2025-10-01,user_0614,2022-10-18,,Argentina,MLA,Content,Marketing,Marketing Manager
2025-01-01,user_0559,2021-07-02,,Brazil,MLB,Digital Marketing,Marketing,Senior Analyst
2025-03-01,user_0566,2024-02-02,,Brazil,MLB,Tax,Finance,Controller
2025-10-01,user_0152,2019-08-28,,Mexico,MLM,Insurance,Fintech,Manager
2025-01-01,user_0740,2018-04-13,,Brazil,MLB,Operations,Shipping,Supervisor
2025-03-01,user_0631,2020-01-07,,Mexico,MLM,Tax,Finance,Controller
2025-12-01,user_0299,2024-04-12,,United States,USA,Credit,Fintech,Specialist
2025-07-01,user_0284,2018-09-17,,Argentina,MLA,GMV Analytics,Marketplace,Manager
2025-06-01,user_0231,2020-02-03,,Uruguay,MLU,Sellers Growth,Marketplace,Coordinator
2025-06-01,user_0697,2022-01-11,,Chile,MLC,Fraud Prevention,Fintech,Analyst
2025-01-01,user_0414,2023-08-12,2025-08-15,Mexico,MLM,Talent Acquisition,People,Manager
2025-08-01,user_0035,2024-02-04,,Uruguay,MLU,Treasury,Finance,Finance Manager
2025-05-01,user_0696,2019-12-25,,Peru,MPE,Fulfillment,Shipping,Analyst
2025-12-01,user_0003,2021-02-13,,Colombia,MCO,DevOps,IT,Analyst
2025-01-01,user_0240,2018-12-02,,Venezuela,MLV,Infrastructure,IT,Manager
2025-06-01,user_0023,2022-07-26,,Ecuador,MEC,AML,Risk & Compliance,Senior Analyst
2025-05-01,user_0619,2020-04-07,,Argentina,MLA,Credit,Fintech,Analyst
2025-03-01,user_0469,2020-05-13,,Mexico,MLM,HR Business Partner,People,HR Analyst
2025-11-01,user_0489,2024-05-08,,Mexico,MLM,Buyers Experience,Marketplace,Coordinator
2025-05-01,user_0603,2018-05-01,,Brazil,MLB,GMV Analytics,Marketplace,Coordinator
2025-03-01,user_0264,2023-06-25,,Brazil,MLB,Compliance,Risk & Compliance,Manager
2025-12-01,user_0169,2019-07-21,,Mexico,MLM,Publisher,Advertising,Analyst
2025-06-01,user_0021,2020-07-31,,Brazil,MLB,Digital Marketing,Marketing,Senior Analyst
2025-04-01,user_0658,2023-03-12,,Colombia,MCO,Last Mile,Shipping,Manager
2025-09-01,user_0442,2022-08-16,2025-11-09,Argentina,MLA,Catalog,Marketplace,Analyst
2025-06-01,user_0148,2018-06-23,,Mexico,MLM,Insurance,Fintech,Analyst
2025-10-01,user_0377,2024-06-25,,Mexico,MLM,Fulfillment,Shipping,Representative
2025-02-01,user_0488,2020-09-05,,Brazil,MLM,Agency,Advertising,Manager
2025-08-01,user_0456,2019-10-22,,Brazil,MLB,UX Research,Products,Product Analyst
2025-06-01,user_0644,2023-11-10,2025-07-10,Chile,MLC,Sellers Growth,Marketplace,Coordinator
2025-09-01,user_0090,2024-05-20,,Venezuela,MLV,Buyers Experience,Marketplace,Manager
2025-10-01,user_0685,2021-03-06,,Brazil,MLB,Product Design,Products,UX Designer
2025-08-01,user_0192,2020-05-28,,Argentina,MLA,Compliance,Risk & Compliance,Manager
2025-07-01,user_0201,2024-10-14,,Brazil,MLB,HR Business Partner,People,Recruiter
2025-12-01,user_0707,2021-01-14,,Venezuela,MLV,Infrastructure,IT,Software Engineer
2025-12-01,user_0264,2023-06-25,,Brazil,MLB,Compliance,Risk & Compliance,Manager
2025-10-01,user_0349,2018-12-14,,Mexico,MLM,Brand Strategy,Marketing,Specialist
2025-03-01,user_0226,2024-01-16,,Argentina,MLA,Fraud Prevention,Fintech,Senior Analyst
2025-12-01,user_0353,2020-12-21,,Mexico,MLM,Security,IT,Manager
2025-10-01,user_0167,2020-09-06,,Brazil,MLB,Last Mile,Shipping,Manager
2025-06-01,user_0797,2018-09-21,,Colombia,MCO,DevOps,IT,Analyst
2025-09-01,user_0266,2018-11-01,,Mexico,MLM,Product Design,Products,Product Manager
2025-05-01,user_0436,2025-03-08,,Brazil,MLB,Last Mile,Shipping,Supervisor
2025-12-01,user_0475,2024-02-14,,Brazil,MLB,Buyers Experience,Marketplace,Senior Analyst
2025-11-01,user_0053,2024-12-11,,Ecuador,MEC,Digital Marketing,Marketing,Marketing Manager
2025-01-01,user_0407,2020-12-05,,Mexico,MLM,Last Mile,Shipping,Analyst
2025-01-01,user_0441,2024-06-05,,Mexico,MLM,Operations,Shipping,Representative
2025-05-01,user_0319,2022-10-26,,Chile,MLC,Logistics,Shipping,Supervisor
2025-07-01,user_0112,2023-06-03,2025-08-15,Chile,MLC,Publisher,Advertising,Senior Analyst
2025-09-01,user_0716,2019-06-06,2025-11-19,Brazil,MLB,Brand Strategy,Marketing,Marketing Manager
2025-03-01,user_0630,2021-07-20,,Chile,MLC,L&D,People,Manager
2025-02-01,user_0459,2022-02-15,,Brazil,MLB,CRM,Marketing,Specialist
2025-10-01,user_0025,2023-03-10,,Brazil,MLB,Performance,Advertising,Account Manager
2025-01-01,user_0222,2020-10-06,,Peru,MPE,Product Management,Products,Researcher
2025-11-01,user_0800,2021-02-11,,Brazil,MLB,Payments,Fintech,Manager
2025-06-01,user_0340,2019-02-26,,Mexico,MLM,Buyers Experience,Marketplace,Manager
2025-07-01,user_0060,2022-04-18,,Argentina,MLA,FP&A,Finance,Senior Analyst
2025-05-01,user_0030,2023-08-22,,Mexico,MLM,Digital Marketing,Marketing,Analyst
2025-12-01,user_0182,2018-05-30,,Argentina,MLA,Fraud Prevention,Fintech,Specialist
2025-12-01,user_0780,2024-01-24,,Brazil,MLB,Product Analytics,Products,Product Analyst
2025-11-01,user_0377,2024-06-25,,Mexico,MLM,Fulfillment,Shipping,Representative
2025-05-01,user_0321,2019-10-10,,Brazil,MLB,Product Analytics,Products,Product Manager
2025-04-01,user_0184,2023-07-31,,Argentina,MLA,L&D,People,Recruiter
2025-06-01,user_0504,2018-06-27,,Brazil,MLB,Compensation,People,Manager
2025-08-01,user_0449,2018-01-18,,Brazil,MLB,Tax,Finance,Senior Analyst
2025-02-01,user_0366,2024-04-25,,Uruguay,MLU,GMV Analytics,Marketplace,Lead
2025-02-01,user_0084,2023-05-11,2025-03-06,Argentina,MLA,Sellers Growth,Marketplace,Manager
2025-07-01,user_0159,2021-03-04,,United States,USA,Performance,Advertising,Manager
2025-07-01,user_0030,2023-08-22,,Mexico,MLM,Digital Marketing,Marketing,Analyst
2025-07-01,user_0582,2024-05-26,,Brazil,MLB,Insurance,Fintech,Specialist
2025-05-01,user_0185,2020-01-10,,Brazil,MLB,Catalog,Marketplace,Analyst
2025-11-01,user_0472,2022-11-09,,Brazil,MLB,Fraud Prevention,Fintech,Risk Analyst
2025-01-01,user_0370,2021-10-10,,Peru,MPE,L&D,People,Manager
2025-11-01,user_0026,2024-01-24,,Argentina,MLA,Data Engineering,IT,Data Engineer
2025-03-01,user_0200,2024-11-21,,Brazil,MLB,Product Management,Products,UX Designer
2025-02-01,user_0667,2022-08-31,,Uruguay,MLU,UX Research,Products,Product Manager
2025-10-01,user_0234,2025-06-22,,Argentina,MLA,Brand Strategy,Marketing,Senior Analyst
2025-09-01,user_0186,2022-10-12,,Brazil,MLB,Product Management,Products,Researcher
2025-07-01,user_0621,2021-10-04,,Mexico,MLM,Catalog,Marketplace,Analyst
2025-02-01,user_0724,2022-07-19,,Mexico,MLM,AML,Risk & Compliance,Compliance Officer
2025-02-01,user_0634,2024-03-02,,Chile,MLC,Payments,Fintech,Manager
2025-02-01,user_0797,2018-09-21,,Colombia,MCO,DevOps,IT,Analyst
2025-02-01,user_0292,2022-09-10,,Brazil,MLB,Regulatory Affairs,Legal & QA,Manager
2025-12-01,user_0761,2019-05-01,,Colombia,MCO,Last Mile,Shipping,Representative
2025-06-01,user_0080,2019-05-10,,Argentina,MLA,Brand Strategy,Marketing,Marketing Manager
2025-08-01,user_0340,2019-02-26,,Mexico,MLM,Buyers Experience,Marketplace,Manager
2025-04-01,user_0499,2020-06-06,,Ecuador,MEC,Credit Risk,Risk & Compliance,Manager
2025-12-01,user_0577,2022-10-16,,Colombia,MCO,Brand Strategy,Marketing,Specialist
2025-02-01,user_0352,2023-01-16,,Brazil,MLB,Data Engineering,IT,Software Engineer
2025-06-01,user_0366,2024-04-25,,Uruguay,MLU,GMV Analytics,Marketplace,Lead
2025-08-01,user_0705,2020-09-24,,Brazil,MLB,Catalog,Marketplace,Senior Analyst
2025-12-01,user_0515,2018-05-18,,Chile,MLC,Operations,Shipping,Supervisor
2025-07-01,user_0672,2023-04-06,,Brazil,MLB,Logistics,Shipping,Manager
2025-05-01,user_0072,2019-03-09,,Brazil,MLB,Product Design,Products,Researcher
2025-05-01,user_0799,2022-11-22,,Brazil,MLB,Insurance,Fintech,Risk Analyst
2025-02-01,user_0451,2021-11-05,,Uruguay,MLU,Operations,Shipping,Analyst
2025-12-01,user_0095,2020-10-30,,Argentina,MLA,Talent Acquisition,People,Manager
2025-03-01,user_0499,2020-06-06,,Ecuador,MEC,Credit Risk,Risk & Compliance,Manager
2025-04-01,user_0711,2018-06-26,2025-08-06,Venezuela,MLV,Product Analytics,Products,Researcher
2025-03-01,user_0114,2021-03-18,,Chile,MLC,Digital Marketing,Marketing,Specialist
2025-03-01,user_0545,2021-08-25,,Mexico,MLM,Sellers Growth,Marketplace,Manager
2025-06-01,user_0381,2022-08-04,,Argentina,MLA,GMV Analytics,Marketplace,Senior Analyst
2025-06-01,user_0680,2021-05-19,,Colombia,MCO,Buyers Experience,Marketplace,Coordinator
2025-08-01,user_0053,2024-12-11,,Ecuador,MEC,Digital Marketing,Marketing,Marketing Manager
2025-11-01,user_0191,2025-04-06,,Argentina,MLA,UX Research,Products,Product Manager
2025-07-01,user_0770,2018-06-16,2025-10-11,Mexico,MLM,Publisher,Advertising,Manager
2025-11-01,user_0315,2022-08-13,,Peru,MPE,Internal Audit,Internal Audit,Internal Auditor
2025-07-01,user_0788,2024-08-05,2025-07-13,Mexico,MLM,Treasury,Finance,Financial Analyst
2025-09-01,user_0182,2018-05-30,,Argentina,MLA,Fraud Prevention,Fintech,Specialist
2025-05-01,user_0592,2020-02-20,,Ecuador,MEC,Catalog,Marketplace,Coordinator
2025-01-01,user_0776,2022-07-15,,Venezuela,MLV,L&D,People,Manager
2025-03-01,user_0417,2019-11-22,,Argentina,MLA,Catalog,Marketplace,Manager
2025-02-01,user_0080,2019-05-10,,Argentina,MLA,Brand Strategy,Marketing,Marketing Manager
